Date       ,Open               ,High               ,Low                ,Close
2022-03-08 ,132.4499969482422  ,133.14999389648438 ,131.0              ,131.14999389648438
2022-03-09 ,132.1999969482422  ,133.25             ,132.1999969482422  ,132.5
2022-03-10 ,135.1999969482422  ,136.5500030517578  ,135.1999969482422  ,136.35000610351562
2022-03-11 ,135.85000610351562 ,135.85000610351562 ,134.1999969482422  ,134.39999389648438
2022-03-14 ,135.0              ,135.35000610351562 ,134.0              ,134.39999389648438
2022-03-15 ,133.14999389648438 ,133.14999389648438 ,131.39999389648438 ,131.64999389648438
2022-03-16 ,133.1999969482422  ,133.25             ,131.10000610351562 ,132.1999969482422
2022-03-17 ,135.4499969482422  ,136.5              ,135.1999969482422  ,136.39999389648438
2022-03-18 ,136.60000610351562 ,136.60000610351562 ,135.5              ,136.10000610351562
2022-03-21 ,136.8000030517578  ,137.64999389648438 ,136.8000030517578  ,137.0
2022-03-22 ,136.8000030517578  ,137.0              ,136.3000030517578  ,136.8000030517578
2022-03-23 ,137.60000610351562 ,138.35000610351562 ,137.5500030517578  ,138.10000610351562
2022-03-24 ,137.5              ,138.10000610351562 ,137.0500030517578  ,138.0
2022-03-25 ,138.39999389648438 ,138.5              ,137.89999389648438 ,138.1999969482422
2022-03-28 ,137.0              ,137.0              ,135.5500030517578  ,136.6999969482422
2022-03-29 ,137.0              ,137.1999969482422  ,136.60000610351562 ,136.85000610351562
2022-03-30 ,138.0500030517578  ,138.6999969482422  ,138.0500030517578  ,138.5500030517578
2022-03-31 ,138.5500030517578  ,138.64999389648438 ,138.10000610351562 ,138.10000610351562
2022-04-01 ,136.60000610351562 ,136.9499969482422  ,136.14999389648438 ,136.9499969482422
2022-04-06 ,135.25             ,136.35000610351562 ,135.0              ,136.25
2022-04-07 ,135.10000610351562 ,135.10000610351562 ,133.8000030517578  ,133.8000030517578
2022-04-08 ,134.10000610351562 ,134.5500030517578  ,133.75             ,134.5500030517578
2022-04-11 ,134.14999389648438 ,134.4499969482422  ,132.1999969482422  ,132.4499969482422
2022-04-12 ,132.14999389648438 ,132.85000610351562 ,131.60000610351562 ,132.5500030517578
2022-04-13 ,133.39999389648438 ,135.1999969482422  ,133.1999969482422  ,135.0500030517578
2022-04-14 ,135.75             ,135.75             ,134.5500030517578  ,134.5500030517578
2022-04-15 ,132.85000610351562 ,133.0500030517578  ,132.0              ,132.25
2022-04-18 ,132.0              ,132.25             ,131.14999389648438 ,131.5500030517578
2022-04-19 ,132.25             ,132.9499969482422  ,131.85000610351562 ,132.0
2022-04-20 ,132.1999969482422  ,132.6999969482422  ,131.64999389648438 ,132.64999389648438
2022-04-21 ,133.25             ,133.60000610351562 ,132.64999389648438 ,132.75
2022-04-22 ,131.39999389648438 ,131.75             ,130.85000610351562 ,131.60000610351562
2022-04-25 ,130.0              ,130.0500030517578  ,128.64999389648438 ,129.25
2022-04-26 ,129.75             ,129.8000030517578  ,128.85000610351562 ,129.25
2022-04-27 ,127.0              ,127.0              ,126.05000305175781 ,126.55000305175781
2022-04-28 ,127.3499984741211  ,127.4000015258789  ,125.94999694824219 ,127.0999984741211
2022-04-29 ,128.89999389648438 ,129.5              ,128.25             ,128.75
2022-05-03 ,128.5500030517578  ,128.6999969482422  ,127.44999694824219 ,127.80000305175781
2022-05-04 ,128.3000030517578  ,128.4499969482422  ,127.5              ,127.80000305175781
2022-05-05 ,129.5              ,129.8000030517578  ,128.9499969482422  ,129.25
2022-05-06 ,126.44999694824219 ,126.8499984741211  ,125.94999694824219 ,126.6500015258789
2022-05-09 ,125.5              ,125.55000305175781 ,124.5              ,124.55000305175781
2022-05-10 ,122.1500015258789  ,124.0999984741211  ,121.55000305175781 ,124.0
2022-05-11 ,123.8499984741211  ,124.44999694824219 ,123.30000305175781 ,124.19999694824219
2022-05-12 ,123.0              ,123.0              ,121.19999694824219 ,121.25
2022-05-13 ,122.0999984741211  ,122.3499984741211  ,121.55000305175781 ,122.3499984741211
2022-05-16 ,123.44999694824219 ,124.0              ,122.5              ,123.0
2022-05-17 ,123.1500015258789  ,124.5              ,123.1500015258789  ,124.3499984741211
2022-05-18 ,125.3499984741211  ,126.0              ,125.25             ,125.69999694824219
2022-05-19 ,123.44999694824219 ,123.80000305175781 ,122.6500015258789  ,123.30000305175781
2022-05-20 ,123.75             ,124.94999694824219 ,123.6500015258789  ,124.6500015258789
2022-05-23 ,125.30000305175781 ,125.5999984741211  ,124.5              ,124.9000015258789
2022-05-24 ,125.0              ,125.19999694824219 ,123.4000015258789  ,123.5
2022-05-25 ,123.69999694824219 ,124.69999694824219 ,123.44999694824219 ,124.44999694824219
2022-05-26 ,125.0              ,125.0              ,122.8499984741211  ,122.9000015258789
2022-05-27 ,124.1500015258789  ,125.80000305175781 ,124.05000305175781 ,125.5
2022-05-30 ,127.25             ,128.60000610351562 ,127.05000305175781 ,128.5500030517578
2022-05-31 ,128.4499969482422  ,129.8000030517578  ,127.5999984741211  ,129.8000030517578
2022-06-01 ,129.3000030517578  ,130.0500030517578  ,129.0              ,129.14999389648438
2022-06-02 ,128.4499969482422  ,128.4499969482422  ,127.5999984741211  ,127.80000305175781
2022-06-06 ,128.25             ,129.0              ,127.44999694824219 ,128.6999969482422
2022-06-07 ,127.94999694824219 ,127.94999694824219 ,126.8499984741211  ,127.4000015258789
2022-06-08 ,128.5              ,129.10000610351562 ,128.14999389648438 ,128.8000030517578
2022-06-09 ,128.1999969482422  ,128.5              ,127.6500015258789  ,128.39999389648438
2022-06-10 ,126.80000305175781 ,127.4000015258789  ,126.4000015258789  ,127.0999984741211
2022-06-13 ,124.0999984741211  ,124.25             ,123.44999694824219 ,123.55000305175781
2022-06-14 ,122.5999984741211  ,123.55000305175781 ,122.0999984741211  ,123.3499984741211
2022-06-15 ,123.0              ,123.5999984741211  ,122.6500015258789  ,122.75
2022-06-16 ,124.0999984741211  ,125.0              ,122.25             ,122.5
2022-06-17 ,121.0              ,121.5              ,120.4000015258789  ,120.8499984741211
2022-06-20 ,120.9000015258789  ,120.94999694824219 ,119.5              ,119.75
2022-06-21 ,120.94999694824219 ,122.19999694824219 ,120.3499984741211  ,122.19999694824219
2022-06-22 ,121.69999694824219 ,121.69999694824219 ,119.3499984741211  ,119.5
2022-06-23 ,119.80000305175781 ,119.80000305175781 ,117.25             ,117.9000015258789
2022-06-24 ,118.6500015258789  ,119.30000305175781 ,117.94999694824219 ,118.1500015258789
2022-06-27 ,119.80000305175781 ,121.44999694824219 ,119.80000305175781 ,120.94999694824219
2022-06-28 ,120.80000305175781 ,120.80000305175781 ,119.25             ,119.80000305175781
2022-06-29 ,118.69999694824219 ,119.55000305175781 ,118.5              ,118.80000305175781
2022-06-30 ,117.69999694824219 ,117.80000305175781 ,115.5              ,115.80000305175781
2022-07-01 ,115.6500015258789  ,115.6500015258789  ,111.19999694824219 ,111.55000305175781
2022-07-04 ,111.25             ,112.19999694824219 ,110.0              ,110.44999694824219
2022-07-05 ,112.55000305175781 ,112.94999694824219 ,109.0              ,111.0
2022-07-06 ,111.0              ,111.05000305175781 ,108.44999694824219 ,108.8499984741211
2022-07-07 ,109.44999694824219 ,112.1500015258789  ,108.55000305175781 ,112.0999984741211
2022-07-08 ,113.30000305175781 ,113.9000015258789  ,112.30000305175781 ,113.25
2022-07-11 ,113.6500015258789  ,113.69999694824219 ,111.8499984741211  ,112.25
2022-07-12 ,110.94999694824219 ,110.94999694824219 ,109.1500015258789  ,109.55000305175781
2022-07-13 ,113.0              ,113.6500015258789  ,112.5999984741211  ,113.44999694824219
2022-07-14 ,112.69999694824219 ,114.25             ,111.80000305175781 ,114.0
2022-07-15 ,114.5999984741211  ,115.6500015258789  ,113.75             ,115.5
2022-07-18 ,114.6500015258789  ,114.8499984741211  ,113.94999694824219 ,114.19999694824219
2022-07-19 ,113.94999694824219 ,114.6500015258789  ,113.5999984741211  ,114.30000305175781
2022-07-20 ,115.8499984741211  ,116.19999694824219 ,114.69999694824219 ,115.05000305175781
2022-07-21 ,115.4000015258789  ,116.3499984741211  ,115.0              ,116.3499984741211
2022-07-22 ,116.5999984741211  ,117.19999694824219 ,116.30000305175781 ,116.80000305175781
2022-07-25 ,116.30000305175781 ,116.94999694824219 ,116.0              ,116.69999694824219
2022-07-26 ,116.5999984741211  ,116.5999984741211  ,115.30000305175781 ,115.6500015258789
2022-07-27 ,115.5              ,116.69999694824219 ,115.1500015258789  ,116.69999694824219
2022-07-28 ,117.8499984741211  ,117.94999694824219 ,116.9000015258789  ,116.9000015258789
2022-07-29 ,118.1500015258789  ,118.5              ,117.6500015258789  ,118.0
2022-08-01 ,118.0999984741211  ,118.0999984741211  ,117.19999694824219 ,117.6500015258789
2022-08-02 ,116.55000305175781 ,116.55000305175781 ,115.0999984741211  ,115.55000305175781
2022-08-03 ,115.6500015258789  ,116.25             ,115.5              ,116.25
2022-08-04 ,116.3499984741211  ,116.80000305175781 ,115.19999694824219 ,116.55000305175781
2022-08-05 ,118.0              ,119.5              ,117.9000015258789  ,119.5
2022-08-08 ,119.0              ,119.25             ,118.30000305175781 ,119.25
2022-08-09 ,118.4000015258789  ,119.5              ,118.0              ,119.1500015258789
2022-08-10 ,118.0              ,118.19999694824219 ,117.5              ,117.9000015258789
2022-08-11 ,119.80000305175781 ,120.44999694824219 ,119.5999984741211  ,120.05000305175781
2022-08-12 ,120.55000305175781 ,121.0              ,120.30000305175781 ,120.80000305175781
2022-08-15 ,121.44999694824219 ,122.0999984741211  ,121.25             ,121.9000015258789
2022-08-16 ,122.0              ,122.30000305175781 ,121.9000015258789  ,122.0999984741211
2022-08-17 ,122.0999984741211  ,122.30000305175781 ,121.80000305175781 ,122.1500015258789
2022-08-18 ,121.4000015258789  ,121.44999694824219 ,120.94999694824219 ,121.3499984741211
2022-08-19 ,121.25             ,122.0              ,120.9000015258789  ,121.55000305175781
2022-08-22 ,120.0              ,120.25             ,119.75             ,120.05000305175781
2022-08-23 ,118.55000305175781 ,119.0              ,118.19999694824219 ,118.19999694824219
2022-08-24 ,118.80000305175781 ,118.94999694824219 ,117.6500015258789  ,117.9000015258789
2022-08-25 ,118.5              ,119.44999694824219 ,118.44999694824219 ,119.0
2022-08-26 ,119.8499984741211  ,120.0999984741211  ,119.44999694824219 ,119.5999984741211
