Date,Open,High,Low,Close,Volume
2022-01-03,27.649999618530273,27.799999237060547,26.100000381469727,26.299999237060547,224758909
2022-01-04,26.450000762939453,26.700000762939453,26.200000762939453,26.649999618530273,99097448
2022-01-05,26.5,27.5,26.399999618530273,27.299999237060547,198709609
2022-01-06,27.100000381469727,27.600000381469727,26.799999237060547,27.399999618530273,138969428
2022-01-07,27.700000762939453,27.899999618530273,25.200000762939453,27.0,428264214
2022-01-10,26.799999237060547,27.299999237060547,26.149999618530273,26.350000381469727,163377592
2022-01-11,26.549999237060547,26.75,26.100000381469727,26.299999237060547,107200599
2022-01-12,26.600000381469727,26.649999618530273,25.25,25.25,192971752
2022-01-13,25.100000381469727,25.600000381469727,24.850000381469727,25.100000381469727,124984238
2022-01-14,25.25,25.75,25.0,25.549999237060547,119935604
2022-01-17,25.350000381469727,25.950000762939453,25.100000381469727,25.950000762939453,63371008
2022-01-18,25.950000762939453,26.149999618530273,25.450000762939453,25.450000762939453,76528866
2022-01-19,25.450000762939453,25.549999237060547,24.399999618530273,24.5,151434847
2022-01-20,24.399999618530273,25.149999618530273,24.100000381469727,25.0,104057119
2022-01-21,24.600000381469727,24.75,23.950000762939453,23.950000762939453,109319121
2022-01-24,23.0,23.799999237060547,22.75,23.5,145099975
2022-01-25,23.5,23.5,22.799999237060547,22.799999237060547,89407119
2022-01-26,22.899999618530273,23.5,22.899999618530273,23.399999618530273,69211789
2022-02-07,24.5,25.649999618530273,24.200000762939453,25.600000381469727,220728569
2022-02-08,25.399999618530273,26.799999237060547,25.200000762939453,26.200000762939453,322657712
2022-02-09,26.600000381469727,27.149999618530273,26.450000762939453,27.0,254315044
2022-02-10,27.200000762939453,27.549999237060547,26.700000762939453,26.950000762939453,219053368
2022-02-11,26.799999237060547,27.75,26.600000381469727,27.75,240922620
2022-02-14,27.149999618530273,27.350000381469727,26.549999237060547,26.700000762939453,186176329
2022-02-15,26.850000381469727,28.700000762939453,26.799999237060547,27.450000762939453,503731053
2022-02-16,28.350000381469727,29.200000762939453,28.200000762939453,28.950000762939453,488410936
2022-02-17,28.950000762939453,31.25,28.899999618530273,31.0,953166734
2022-02-18,31.0,31.950000762939453,30.549999237060547,31.700000762939453,766170845
2022-02-21,31.200000762939453,31.25,29.0,29.0,513662065
2022-02-22,28.149999618530273,29.399999618530273,28.0,28.450000762939453,443485526
2022-02-23,28.600000381469727,30.5,28.450000762939453,30.299999237060547,349822007
2022-02-24,29.049999237060547,29.549999237060547,27.549999237060547,27.950000762939453,467068795
2022-02-25,28.899999618530273,29.399999618530273,27.899999618530273,27.899999618530273,313361350
2022-03-01,28.299999237060547,28.600000381469727,27.649999618530273,28.049999237060547,198153235
2022-03-02,27.700000762939453,28.0,27.100000381469727,27.700000762939453,199236806
2022-03-03,28.200000762939453,29.100000381469727,28.149999618530273,28.399999618530273,250214819
2022-03-04,28.149999618530273,29.200000762939453,27.799999237060547,28.350000381469727,230694458
2022-03-07,28.0,28.100000381469727,26.200000762939453,26.5,228014820
2022-03-08,25.200000762939453,26.200000762939453,24.0,24.5,305816306
2022-03-09,25.350000381469727,25.850000381469727,24.899999618530273,25.649999618530273,200174990
2022-03-10,26.75,27.200000762939453,26.200000762939453,26.700000762939453,252693330
2022-03-11,26.75,27.0,26.299999237060547,26.950000762939453,117622966
2022-03-14,27.0,27.25,26.299999237060547,26.5,112128416
2022-03-15,27.200000762939453,27.350000381469727,26.299999237060547,26.299999237060547,175155005
2022-03-16,27.200000762939453,27.899999618530273,26.700000762939453,27.549999237060547,295988257
2022-03-17,28.649999618530273,29.5,28.149999618530273,29.200000762939453,428075385
2022-03-18,28.850000381469727,29.100000381469727,28.299999237060547,28.600000381469727,229654794
2022-03-21,28.75,28.899999618530273,28.049999237060547,28.049999237060547,118671480
2022-03-22,27.799999237060547,27.799999237060547,26.950000762939453,27.0,161339581
