Date,Open,High,Low,Close,Volume
2022-02-14,277.0,277.0,269.5,271.5,954005
2022-02-15,271.0,274.0,270.5,271.0,622175
2022-02-16,275.0,277.0,271.5,275.5,1503120
2022-02-17,276.5,280.0,276.0,280.0,1051522
2022-02-18,276.0,278.0,273.0,278.0,1360134
2022-02-21,275.5,278.0,274.0,278.0,713265
2022-02-22,275.5,279.0,272.5,279.0,1191099
2022-02-23,275.5,288.0,275.5,288.0,2588931
2022-02-24,285.0,287.0,278.0,279.0,2759637
2022-02-25,283.5,286.5,267.0,270.0,3613156
2022-03-01,272.0,274.5,265.0,273.0,2797635
2022-03-02,271.0,275.5,269.0,275.5,1299102
2022-03-03,278.0,279.0,272.0,274.0,1192468
2022-03-04,272.0,275.0,270.0,273.0,819355
2022-03-07,267.0,267.5,257.5,262.0,2224183
2022-03-08,250.0,263.5,249.5,254.0,1817540
2022-03-09,257.0,258.0,252.0,254.0,1323880
2022-03-10,262.0,262.0,258.0,260.0,985219
2022-03-11,260.0,261.0,251.0,253.0,1471020
2022-03-14,253.0,256.5,248.0,252.5,1655154
2022-03-15,253.5,254.5,248.5,249.0,1264337
2022-03-16,252.0,252.5,241.0,244.5,1885022
2022-03-17,251.5,258.5,248.5,258.5,2123414
2022-03-18,255.0,258.0,254.5,255.0,991199
2022-03-21,258.5,259.0,255.0,256.0,192792
2022-03-22,263.0,263.0,257.0,257.5,261244
2022-03-23,260.5,262.0,257.5,258.5,520607
2022-03-24,258.5,258.5,254.0,257.0,729138
2022-03-25,259.5,260.0,257.0,257.0,518515
2022-03-28,257.0,261.5,255.0,261.0,736327
2022-03-29,261.5,263.0,258.5,259.0,705002
2022-03-30,261.5,265.5,261.0,261.0,749365
2022-03-31,261.0,262.0,256.5,258.0,1169190
2022-04-01,258.0,261.0,255.0,261.0,712253
2022-04-06,257.0,259.5,255.0,257.0,646485
2022-04-07,255.5,258.0,251.0,255.0,1218190
2022-04-08,260.0,263.5,255.5,257.0,980221
2022-04-11,255.5,256.0,234.5,240.0,2783094
2022-04-12,233.5,244.5,233.0,237.0,2499914
2022-04-13,232.0,239.5,232.0,238.5,1171861
2022-04-14,238.5,242.0,238.0,240.5,685022
2022-04-15,237.0,237.0,234.0,235.5,963500
2022-04-18,232.0,236.5,230.0,234.5,1011386
2022-04-19,239.5,240.5,234.0,236.0,1251245
2022-04-20,238.0,242.5,238.0,242.5,733345
2022-04-21,241.5,246.0,240.5,245.0,871444
2022-04-22,240.5,245.0,240.5,243.5,676317
2022-04-25,238.0,240.5,235.0,235.5,999926
2022-04-26,236.5,239.0,233.0,235.5,971177
2022-04-27,231.0,235.0,224.0,233.0,1375253
2022-04-28,238.0,238.5,214.0,216.0,4481524
2022-04-29,219.0,224.0,218.5,222.0,2092828
2022-05-03,219.0,222.0,214.0,215.0,1488356
2022-05-04,214.5,224.5,214.0,222.0,2749827
2022-05-05,224.0,227.5,221.0,222.0,2236160
2022-05-06,215.0,217.5,213.5,215.0,1645402
2022-05-09,213.5,213.5,208.5,210.5,1966745
2022-05-10,205.5,215.0,205.0,214.0,2310665
2022-05-11,210.5,216.0,210.0,210.5,1715194
2022-05-12,212.5,217.5,211.0,213.0,1914244
2022-05-13,216.5,227.0,215.0,224.0,3434482
2022-05-16,228.5,230.5,216.5,219.5,3266173
2022-05-17,220.0,223.0,218.5,221.0,1092401
2022-05-18,221.5,230.0,221.5,227.5,3252221
2022-05-19,222.5,227.0,220.5,226.0,2246287
2022-05-20,226.0,229.0,224.5,228.0,1120583
2022-05-23,231.5,231.5,225.0,226.0,1757361
2022-05-24,227.5,230.0,223.0,225.0,1980042
2022-05-25,225.0,228.0,223.5,226.0,946299
2022-05-26,228.0,238.0,228.0,233.0,3253326
2022-05-27,236.0,242.0,230.5,232.5,3327088
2022-05-30,235.5,235.5,228.0,233.0,1636253
2022-05-31,233.0,235.0,231.0,232.5,615200
2022-06-01,233.0,234.0,228.5,230.0,787527
2022-06-02,229.5,230.0,224.5,225.0,636329
2022-06-06,225.5,231.5,224.5,230.0,658581
2022-06-07,230.0,233.5,230.0,232.5,536035
2022-06-08,232.5,243.5,232.5,239.5,2565658
2022-06-09,240.5,242.0,238.0,240.5,877300
2022-06-10,237.0,240.5,236.5,239.0,917245
2022-06-13,234.0,235.0,233.0,233.0,607355
2022-06-14,231.0,233.0,225.5,228.0,1756891
2022-06-15,230.0,231.0,223.0,224.0,1427760
2022-06-16,229.0,229.0,211.5,212.5,2227691
2022-06-17,208.0,211.0,202.5,206.0,2115198
2022-06-20,206.5,208.0,195.5,195.5,2010587
2022-06-21,198.0,199.0,193.0,197.0,1949247
2022-06-22,198.0,198.5,180.5,184.0,3869024
2022-06-23,188.0,189.5,182.5,185.5,2063412
2022-06-24,187.0,192.5,184.0,187.0,1916170
2022-06-27,190.0,200.0,190.0,194.5,1769392
2022-06-28,195.0,195.5,185.0,191.5,1405644
2022-06-29,186.5,190.5,186.5,189.0,501002
2022-06-30,189.0,190.0,177.0,178.5,2882194
2022-07-01,180.0,183.5,173.0,173.5,1697195
2022-07-04,177.5,177.5,168.0,172.5,1286176
2022-07-05,176.0,177.0,165.5,170.5,1615034
2022-07-06,173.0,174.0,162.0,163.5,3296435
2022-07-07,166.0,166.5,158.0,165.0,3469132
2022-07-08,167.5,170.5,164.5,166.5,2117052
2022-07-11,169.0,170.5,166.0,168.0,1168046
2022-07-12,162.5,163.5,151.5,151.5,3575704
2022-07-13,155.5,156.0,145.0,149.0,8370377
2022-07-14,148.5,158.0,147.0,157.0,5294604
2022-07-15,154.5,156.5,146.5,154.5,5513580
2022-07-18,153.0,156.0,148.5,156.0,4244293
2022-07-19,153.0,164.0,153.0,160.0,4032057
2022-07-20,163.0,168.0,162.0,163.5,5906415
2022-07-21,166.0,170.0,163.5,170.0,3388510
2022-07-22,171.5,174.5,165.5,166.5,4874042
2022-07-25,166.0,166.5,160.5,161.5,2828518
2022-07-26,162.0,163.0,158.5,161.0,2113416
2022-07-27,161.0,164.0,158.0,164.0,1056450
2022-07-28,166.5,166.5,155.5,158.5,4100740
2022-07-29,161.0,167.0,159.0,166.0,2830450
2022-08-01,167.5,171.5,163.5,168.0,3377135
2022-08-02,166.0,167.0,161.0,163.0,3193223
2022-08-03,162.0,164.0,160.0,161.5,2130251
2022-08-04,160.5,162.5,157.0,162.0,2719712
2022-08-05,162.0,164.5,161.0,163.5,1409343
2022-08-08,160.5,161.0,158.0,160.0,1332249
2022-08-09,159.0,164.0,158.5,163.0,1210261
2022-08-10,161.0,163.5,160.5,161.5,1144577
2022-08-11,164.5,167.0,162.0,166.5,2942612
2022-08-12,166.5,172.5,165.5,171.0,3340507
2022-08-15,175.0,180.0,171.5,176.5,5221541
2022-08-16,177.5,178.0,175.0,175.0,2635252
2022-08-17,176.0,178.0,174.0,176.0,2206532
2022-08-18,175.0,176.0,171.5,174.5,2313025
2022-08-19,176.0,181.0,174.5,176.5,2615365
2022-08-22,171.0,178.0,170.0,175.5,2960000
2022-08-23,172.0,176.0,172.0,174.0,2327932
2022-08-24,175.0,176.0,172.0,173.0,2945864
2022-08-25,165.5,167.0,163.0,164.5,2954837
2022-08-26,166.5,167.0,164.5,165.5,1068386
